"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
7649, 2283.69659287909, 513.006363470065, 3356.23296664565, 3550.0005029979, 39.450037480762, 78.6718607278833, 83.267189990584
7650, 2775.02835282684, 799.387684955566, 3356.23296664565, 3550.0005029979, 57.1486975906553, 114.304125383878, 83.267189990584
7651, 2893.38889380455, 875.23058580637, 3356.23296664565, 3550.0005029979, 62.1880138169905, 124.452800722614, 83.267189990584
7652, 2807.5708812265, 820.202202824682, 3356.23296664565, 3550.0005029979, 58.5081509719396, 117.041896842228, 83.267189990584
7653, 2686.95641226795, 743.193091449085, 3356.23296664565, 3550.0005029979, 53.5696764588708, 107.097095763391, 83.267189990584
7654, 2496.70622157455, 625.892781032265, 3356.23296664565, 3550.0005029979, 46.3242990495235, 92.4890787913236, 83.267189990584
7655, 2197.89641473909, 448.524992821693, 3356.23296664565, 3550.0005029979, 36.2992837401461, 72.3184854253559, 83.267189990584
7656, 1893.53281179484, 277.296020707837, 3356.23296664565, 3550.0005029979, 27.9567438614918, 55.5394274130785, 83.267189990584
7657, 1709.88404586877, 164.600762331033, 3356.23296664565, 3550.0005029979, 23.5254894512396, 46.6311389365749, 83.267189990584
7658, 1612.82400300288, 105.393796440275, 3356.23296664565, 3550.0005029979, 21.4320309754649, 42.4237261736804, 83.267189990584
7659, 1574.58817014484, 82.1280825795888, 3356.23296664565, 3550.0005029979, 20.6545953265028, 40.8615961020266, 83.267189990584
7660, 1570.58948527448, 79.7060437091033, 3356.23296664565, 3550.0005029979, 20.5745743374211, 40.7007082373681, 83.267189990584
7661, 1609.8013213358, 103.563061812123, 3356.23296664565, 3550.0005029979, 21.3692862695034, 42.2975060881711, 83.267189990584
7662, 1798.01268451014, 218.572431834143, 3356.23296664565, 3550.0005029979, 25.5749074696534, 50.7507658528436, 83.267189990584
7663, 2152.77346513498, 434.544053009461, 3356.23296664565, 3550.0005029979, 35.2753762017068, 70.2557246953506, 83.267189990584
7664, 2414.33669417776, 588.395509257767, 3356.23296664565, 3550.0005029979, 43.902449207605, 87.6322613140541, 83.267189990584
7665, 2461.62552637294, 618.223631393786, 3356.23296664565, 3550.0005029979, 45.594050506042, 91.0366868165957, 83.267189990584
7666, 2503.63751157109, 644.770582874825, 3356.23296664565, 3550.0005029979, 47.1333575222567, 94.1353319364398, 83.267189990584
7667, 2537.60020173161, 666.266391899204, 3356.23296664565, 3550.0005029979, 48.4025602326694, 96.6907517303187, 83.267189990584
7668, 2540.79155764249, 668.288822654593, 3356.23296664565, 3550.0005029979, 48.522960833226, 96.9331836174189, 83.267189990584
7669, 2522.5687667768, 656.748206343623, 3356.23296664565, 3550.0005029979, 47.8389735505917, 95.5564526978533, 83.267189990584
7670, 2522.76568060341, 656.874007794693, 3356.23296664565, 3550.0005029979, 47.8459057070442, 95.5702188274845, 83.267189990584
7671, 2506.50509902612, 646.583410895585, 3356.23296664565, 3550.0005029979, 47.2407244489292, 94.3521054757653, 83.267189990584
7672, 2494.8809922017, 639.232498423993, 3356.23296664565, 3550.0005029979, 46.8107775863061, 93.4865554524278, 83.267189990584
7673, 2658.00729027954, 739.390670880342, 3356.23296664565, 3550.0005029979, 53.0637109074045, 106.073717388637, 83.267189990584
7674, 3068.44429602423, 981.394638604801, 3356.23296664565, 3550.0005029979, 70.0699314152049, 140.335975355316, 83.267189990584
7675, 3153.86081565818, 1024.96944080489, 3356.23296664565, 3550.0005029979, 73.1970611882367, 146.616256360801, 83.267189990584
7676, 3081.12298351503, 977.862372123589, 3356.23296664565, 3550.0005029979, 69.7657013031516, 139.70118709968, 83.267189990584
7677, 2909.54256383713, 877.481678257357, 3356.23296664565, 3550.0005029979, 62.1161871908804, 124.268323982114, 83.267189990584
7678, 2658.16168681227, 720.371817278866, 3356.23296664565, 3550.0005029979, 51.8113417292138, 103.520037871219, 83.267189990584
7679, 2299.7282978504, 515.525077950355, 3356.23296664565, 3550.0005029979, 39.5260469564605, 78.7927695953666, 83.267189990584
7680, 1981.18430342333, 317.358400183198, 3356.23296664565, 3550.0005029979, 30.0136579065672, 59.6600023594524, 83.267189990584
7681, 1767.34499915433, 203.148094451305, 3356.23296664565, 3550.0005029979, 24.8354540202556, 49.2637055339389, 83.267189990584
7682, 1664.16341973465, 140.068990697523, 3356.23296664565, 3550.0005029979, 22.5036942146481, 44.5771323147293, 83.267189990584
7683, 1618.05112842297, 111.9621458093, 3356.23296664565, 3550.0005029979, 21.5245659035388, 42.6096282899673, 83.267189990584
7684, 1605.17231760461, 104.127339612374, 3356.23296664565, 3550.0005029979, 21.2577357976032, 42.073360636131, 83.267189990584
7685, 1643.12802789174, 127.247408149857, 3356.23296664565, 3550.0005029979, 22.0518519438471, 43.6689744063199, 83.267189990584
7686, 1830.50735092873, 241.898287240364, 3356.23296664565, 3550.0005029979, 26.3587856978784, 52.3259200888536, 83.267189990584
7687, 2177.22069566082, 449.780161944505, 3356.23296664565, 3550.0005029979, 36.0282060363553, 71.7700369131475, 83.267189990584
7688, 2396.79306047721, 577.345365776365, 3356.23296664565, 3550.0005029979, 43.2850952864715, 86.3896607861529, 83.267189990584
7689, 2463.46377691234, 619.383323599628, 3356.23296664565, 3550.0005029979, 45.6615863693569, 91.173012841117, 83.267189990584
7690, 2545.50576090528, 671.27455938572, 3356.23296664565, 3550.0005029979, 48.7009893997575, 97.2915375590516, 83.267189990584
7691, 2550.66758190452, 674.546477318505, 3356.23296664565, 3550.0005029979, 48.8964997955518, 97.6851581569344, 83.267189990584
7692, 2540.08828135211, 667.842583856659, 3356.23296664565, 3550.0005029979, 48.496759678885, 96.8805829899583, 83.267189990584
7693, 2514.19044829694, 651.444930234991, 3356.23296664565, 3550.0005029979, 47.526543560126, 94.9275812268681, 83.267189990584
7694, 2498.59783068944, 641.5822690659, 3356.23296664565, 3550.0005029979, 46.9480364451908, 93.762903796563, 83.267189990584
7695, 2464.30663912969, 619.91137644021, 3356.23296664565, 3550.0005029979, 45.6928429952959, 91.2363872589026, 83.267189990584
7696, 2448.44435691789, 609.900682000887, 3356.23296664565, 3550.0005029979, 45.1191063794181, 90.0813156965131, 83.267189990584
7697, 2521.7663694076, 656.241670421036, 3356.23296664565, 3550.0005029979, 47.8083997732693, 95.4946433665478, 83.267189990584
7698, 2965.93533699266, 915.192748999686, 3356.23296664565, 3550.0005029979, 65.3563259952448, 130.837673951969, 83.267189990584
7699, 3094.0333497426, 997.976704884666, 3356.23296664565, 3550.0005029979, 71.2760031022326, 142.763671296016, 83.267189990584
7700, 3009.67003737746, 943.406837222342, 3356.23296664565, 3550.0005029979, 67.3429808468418, 134.840217095986, 83.267189990584
7701, 2885.5151936895, 863.445455709966, 3356.23296664565, 3550.0005029979, 61.7993848086936, 123.672899712873, 83.267189990584
7702, 2645.95011815836, 713.701660344797, 3356.23296664565, 3550.0005029979, 51.9276772158832, 103.792488872585, 83.267189990584
7703, 2310.78109540115, 512.274386638857, 3356.23296664565, 3550.0005029979, 39.8922216462276, 79.5475913892826, 83.267189990584
7704, 2002.46214012137, 330.518469423731, 3356.23296664565, 3550.0005029979, 30.5908932266815, 60.8205666091679, 83.267189990584
7705, 1788.07747103005, 215.855920483865, 3356.23296664565, 3550.0005029979, 25.3274475767937, 50.252687670229, 83.267189990584
7706, 1686.87389425827, 153.929265342671, 3356.23296664565, 3550.0005029979, 23.0002656731841, 45.5751009029107, 83.267189990584
7707, 1635.83350604701, 122.791784952697, 3356.23296664565, 3550.0005029979, 21.897703835951, 43.3594648693002, 83.267189990584
7708, 1634.53647510358, 122.007790468081, 3356.23296664565, 3550.0005029979, 21.8699794808222, 43.3036067249527, 83.267189990584
7709, 1677.6802661967, 148.321560184199, 3356.23296664565, 3550.0005029979, 22.797789119893, 45.1680237845046, 83.267189990584
7710, 1856.66643383161, 257.976988574361, 3356.23296664565, 3550.0005029979, 27.0111181861066, 53.6373758417423, 83.267189990584
7711, 2213.26596165976, 472.273956266408, 3356.23296664565, 3550.0005029979, 37.1586679127136, 74.04426711974, 83.267189990584
7712, 2453.62349135864, 613.170702418839, 3356.23296664565, 3550.0005029979, 45.3059050685859, 90.4572275398822, 83.267189990584
7713, 2474.044469717, 626.066401327012, 3356.23296664565, 3550.0005029979, 46.0461531218791, 91.9469919328802, 83.267189990584
7714, 2500.9564603447, 643.075913494114, 3356.23296664565, 3550.0005029979, 47.0344643768586, 93.9363985235554, 83.267189990584
7715, 2532.16506394622, 662.824202982277, 3356.23296664565, 3550.0005029979, 48.1980755680423, 96.2790967846204, 83.267189990584
7716, 2515.89299558029, 652.523195125748, 3356.23296664565, 3550.0005029979, 47.5897313572637, 95.0546813273041, 83.267189990584
7717, 2485.7896655491, 633.483954399355, 3356.23296664565, 3550.0005029979, 46.4767869140004, 92.8144098719484, 83.267189990584
7718, 2491.12925588066, 636.862076709041, 3356.23296664565, 3550.0005029979, 46.6722029441005, 93.2074313343653, 83.267189990584
7719, 2492.86823597867, 637.961110480691, 3356.23296664565, 3550.0005029979, 46.7363007122785, 93.3364958901522, 83.267189990584
7720, 2486.22038456371, 633.758229548019, 3356.23296664565, 3550.0005029979, 46.4920622120845, 92.8449240564037, 83.267189990584
7721, 2571.66576195678, 687.85964315031, 3356.23296664565, 3550.0005029979, 49.6968802957428, 99.296455890717, 83.267189990584
7722, 2984.55906280334, 927.200987021025, 3356.23296664565, 3550.0005029979, 66.1976552403724, 132.532554102438, 83.267189990584
7723, 3111.16405732034, 1009.08130499136, 3356.23296664565, 3550.0005029979, 72.0913825862725, 144.406521324223, 83.267189990584
7724, 3023.07972372961, 952.068036497439, 3356.23296664565, 3550.0005029979, 67.9592627302453, 136.081807741503, 83.267189990584
7725, 2902.65057441006, 874.456612673835, 3356.23296664565, 3550.0005029979, 62.5471416460306, 125.17912798398, 83.267189990584
7726, 2671.02761297994, 729.655200091274, 3356.23296664565, 3550.0005029979, 52.9116144037543, 105.77374806254, 83.267189990584
7727, 2337.33387996796, 528.92565629577, 3356.23296664565, 3550.0005029979, 40.771865802784, 81.3177367571474, 83.267189990584
7728, 2009.15696728716, 334.659885590106, 3356.23296664565, 3550.0005029979, 30.7743324124647, 61.189443471792, 83.267189990584
7729, 1773.02207699857, 206.626713253356, 3356.23296664565, 3550.0005029979, 24.9693927338288, 49.5329387580255, 83.267189990584
7730, 1686.62613437888, 153.77807448703, 3356.23296664565, 3550.0005029979, 22.9947913550438, 45.5640959150639, 83.267189990584
7731, 1644.708727857, 128.202042074551, 3356.23296664565, 3550.0005029979, 22.0860083269278, 43.7378463839146, 83.267189990584
7732, 1634.30084777973, 121.863180876848, 3356.23296664565, 3550.0005029979, 21.8650605865213, 43.2937482611977, 83.267189990584
7733, 1674.96866632323, 146.666046538998, 3356.23296664565, 3550.0005029979, 22.7384801945434, 45.0488386442018, 83.267189990584
7734, 1865.30312724829, 263.28934987039, 3356.23296664565, 3550.0005029979, 27.2292439515963, 54.0759095760836, 83.267189990584
7735, 2216.22871882809, 474.124367384099, 3356.23296664565, 3550.0005029979, 37.2526623377622, 74.2333682124719, 83.267189990584
7736, 2477.09563532023, 627.992458032074, 3356.23296664565, 3550.0005029979, 46.1582589054869, 92.1729739507168, 83.267189990584
7737, 2503.92034098279, 644.950820561819, 3356.23296664565, 3550.0005029979, 47.1441600532336, 94.1572207383795, 83.267189990584
7738, 2560.57517526591, 680.825676444694, 3356.23296664565, 3550.0005029979, 49.2731097490496, 98.4433207163219, 83.267189990584
7739, 2577.80706839607, 691.756256723864, 3356.23296664565, 3550.0005029979, 49.9323086599901, 99.7703306698882, 83.267189990584
7740, 2568.7403815527, 686.003768028792, 3356.23296664565, 3550.0005029979, 49.5852741303234, 99.0719544102736, 83.267189990584
7741, 2534.96521702661, 664.595878018292, 3356.23296664565, 3550.0005029979, 48.3043176569161, 96.4934149995946, 83.267189990584
7742, 2526.24891111132, 659.078357027359, 3356.23296664565, 3550.0005029979, 47.9764866212608, 95.8331863740268, 83.267189990584
7743, 2495.42850215867, 639.576501402253, 3356.23296664565, 3550.0005029979, 46.831410895004, 93.5282872409033, 83.267189990584
7744, 2485.24206743463, 633.139383414245, 3356.23296664565, 3550.0005029979, 46.4562467912753, 92.7728653585362, 83.267189990584
7745, 2562.27970513465, 681.907309201104, 3356.23296664565, 3550.0005029979, 49.3380778057922, 98.5741156453954, 83.267189990584
7746, 3006.16219897591, 941.142023998723, 3356.23296664565, 3550.0005029979, 67.1818263361544, 134.515240953019, 83.267189990584
7747, 3088.58272949631, 994.445629325354, 3356.23296664565, 3550.0005029979, 71.0179420047321, 142.243827359007, 83.267189990584
7748, 3010.41390291621, 943.886974190523, 3356.23296664565, 3550.0005029979, 67.3770560355167, 134.908855351002, 83.267189990584
7749, 2891.22682061784, 867.114615183299, 3356.23296664565, 3550.0005029979, 62.0480054431222, 124.173696084469, 83.267189990584
7750, 2687.60343058323, 740.199260557063, 3356.23296664565, 3550.0005029979, 53.5690477972196, 107.099043381407, 83.267189990584
7751, 2351.22986690217, 537.647194847198, 3356.23296664565, 3550.0005029979, 41.2373917030744, 82.2545555056543, 83.267189990584
7752, 2034.70938303483, 350.476708435076, 3356.23296664565, 3550.0005029979, 31.4821109164732, 62.6127989440549, 83.267189990584
7753, 1811.27725924172, 230.089270269396, 3356.23296664565, 3550.0005029979, 25.8873176010645, 51.3781610024657, 83.267189990584
7754, 1706.12817353147, 165.69059212762, 3356.23296664565, 3550.0005029979, 23.4286311289028, 46.4360357781031, 83.267189990584
7755, 1650.65306630114, 131.822980309263, 3356.23296664565, 3550.0005029979, 22.2130705913782, 43.9932342717393, 83.267189990584
7756, 1644.91064750615, 128.328997216397, 3356.23296664565, 3550.0005029979, 22.0900831398623, 43.7459299188517, 83.267189990584
7757, 1694.20961920807, 158.414780550825, 3356.23296664565, 3550.0005029979, 23.1622950973415, 45.9005706566792, 83.267189990584
7758, 1879.3689364797, 271.945529300759, 3356.23296664565, 3550.0005029979, 27.5874234885707, 54.7960352755924, 83.267189990584
7759, 2243.38486937942, 491.095757845576, 3356.23296664565, 3550.0005029979, 38.1218200712007, 75.9820080171374, 83.267189990584
7760, 2505.0142106625, 645.641140887271, 3356.23296664565, 3550.0005029979, 47.1855853052387, 94.2410036361567, 83.267189990584
7761, 2531.91820807058, 662.667882155744, 3356.23296664565, 3550.0005029979, 48.1888020725155, 96.2604283751305, 83.267189990584
7762, 2565.9045461899, 684.206537176224, 3356.23296664565, 3550.0005029979, 49.4757873049902, 98.8510716166309, 83.267189990584
7763, 2567.22931864076, 685.04586189849, 3356.23296664565, 3550.0005029979, 49.5272195932518, 98.9549642841898, 83.267189990584
7764, 2538.40867703576, 666.777914011159, 3356.23296664565, 3550.0005029979, 48.4338638678031, 96.7541545910591, 83.267189990584
7765, 2502.60528144372, 644.115313145407, 3356.23296664565, 3550.0005029979, 47.0966834257282, 94.0623417668688, 83.267189990584
7766, 2488.71061704319, 635.331584717492, 3356.23296664565, 3550.0005029979, 46.5836941479404, 93.0294545147169, 83.267189990584
7767, 2458.61220160211, 616.316822966103, 3356.23296664565, 3550.0005029979, 45.4863796367829, 90.8207447092551, 83.267189990584
7768, 2447.19675224146, 609.114134858181, 3356.23296664565, 3550.0005029979, 45.0741147768342, 89.9907078867173, 83.267189990584
7769, 2520.77836221024, 655.616262835402, 3356.23296664565, 3550.0005029979, 47.7714824186124, 95.420325243926, 83.267189990584
7770, 2923.72005990155, 888.007728217007, 3356.23296664565, 3550.0005029979, 63.4735880666823, 127.044987701992, 83.267189990584
7771, 3000.93811017842, 937.769395626249, 3356.23296664565, 3550.0005029979, 66.9428628156152, 134.033810347479, 83.267189990584
7772, 2895.6922409351, 869.984755744868, 3356.23296664565, 3550.0005029979, 62.2427520221108, 124.565948343277, 83.267189990584
7773, 2772.96047805808, 791.316309937421, 3356.23296664565, 3550.0005029979, 57.0253992846952, 114.057064840071, 83.267189990584
7774, 2588.59097226053, 677.274207651265, 3356.23296664565, 3550.0005029979, 49.7213041262886, 99.3499449142627, 83.267189990584
7775, 2329.3930862751, 523.944046429609, 3356.23296664565, 3550.0005029979, 40.507438920906, 80.7856122320613, 83.267189990584
7776, 2063.74819743655, 365.098945547231, 3356.23296664565, 3550.0005029979, 32.3213380091694, 64.3165906816495, 83.267189990584
7777, 1835.06815317552, 241.323852074352, 3356.23296664565, 3550.0005029979, 26.479198680867, 52.5688288714969, 83.267189990584
7778, 1721.48564131998, 171.694744889651, 3356.23296664565, 3550.0005029979, 23.7871657618544, 47.157099396722, 83.267189990584
7779, 1648.72603749399, 127.255999530574, 3356.23296664565, 3550.0005029979, 22.1868409890248, 43.9408215833508, 83.267189990584
7780, 1626.92534250184, 113.977964830838, 3356.23296664565, 3550.0005029979, 21.7256358408114, 43.0137974738934, 83.267189990584
7781, 1623.19671194304, 111.70988639482, 3356.23296664565, 3550.0005029979, 21.6475601647159, 42.8568429591063, 83.267189990584
7782, 1673.99890484622, 142.690302386248, 3356.23296664565, 3550.0005029979, 22.731103837611, 45.0342968887453, 83.267189990584
7783, 1786.66017981044, 211.608452859932, 3356.23296664565, 3550.0005029979, 25.3029588630998, 50.2040755238553, 83.267189990584
7784, 1957.98508582955, 317.052893719181, 3356.23296664565, 3550.0005029979, 29.6589187466308, 58.9623684399602, 83.267189990584
7785, 2133.76168709861, 422.705918984535, 3356.23296664565, 3550.0005029979, 34.6974878902735, 69.0932376628632, 83.267189990584
7786, 2280.2400099525, 510.841182824854, 3356.23296664565, 3550.0005029979, 39.3361527800963, 78.4426981051719, 83.267189990584
7787, 2298.95669563673, 522.569914624216, 3356.23296664565, 3550.0005029979, 39.9552109116972, 79.6882670016707, 83.267189990584
7788, 2282.98426541696, 512.559640674952, 3356.23296664565, 3550.0005029979, 39.4268610233516, 78.6253488535466, 83.267189990584
7789, 2269.64562179826, 504.206396980472, 3356.23296664565, 3550.0005029979, 38.9887515146662, 77.7437567921518, 83.267189990584
7790, 2238.08010603118, 484.455707914935, 3356.23296664565, 3550.0005029979, 37.9655922699982, 75.685129771817, 83.267189990584
7791, 2232.34465335781, 480.872156554817, 3356.23296664565, 3550.0005029979, 37.7812140321467, 75.3139570928183, 83.267189990584
7792, 2264.85448478416, 501.209825980814, 3356.23296664565, 3550.0005029979, 38.8314588062815, 77.4269165587098, 83.267189990584
7793, 2428.90740306159, 597.579614573563, 3356.23296664565, 3550.0005029979, 44.4196386504608, 88.6732880985487, 83.267189990584
7794, 2775.01226265536, 795.976833517939, 3356.23296664565, 3550.0005029979, 57.1189728895285, 114.248575028492, 83.267189990584
7795, 2794.08095494695, 808.171898025927, 3356.23296664565, 3550.0005029979, 57.9114749667856, 115.844285345098, 83.267189990584
7796, 2678.21398796799, 734.219327837664, 3356.23296664565, 3550.0005029979, 53.1973962281387, 106.351257728959, 83.267189990584
7797, 2559.40028052734, 662.185532983849, 3356.23296664565, 3550.0005029979, 48.6427562713322, 97.1758437895302, 83.267189990584
7798, 2409.54736542659, 574.303175168982, 3356.23296664565, 3550.0005029979, 43.2296111784165, 86.2637531893797, 83.267189990584
7799, 2211.71110552803, 450.350380550072, 3356.23296664565, 3550.0005029979, 36.7280653321857, 73.1788682856915, 83.267189990584
7800, 1991.55190603495, 323.771882459652, 3356.23296664565, 3550.0005029979, 30.2937061055088, 60.222968076679, 83.267189990584
7801, 1792.76673130061, 218.731712339558, 3356.23296664565, 3550.0005029979, 25.4398169218078, 50.4785729735436, 83.267189990584
7802, 1679.22208376805, 149.257774210627, 3356.23296664565, 3550.0005029979, 22.8319119709977, 45.2367541357587, 83.267189990584
7803, 1603.03055007751, 102.814605290154, 3356.23296664565, 3550.0005029979, 21.2140843747921, 41.9858279546845, 83.267189990584
7804, 1576.05728881068, 86.4192428824645, 3356.23296664565, 3550.0005029979, 20.6661671999409, 40.88475093708, 83.267189990584
7805, 1570.84546138711, 83.2556662611864, 3356.23296664565, 3550.0005029979, 20.5617463968775, 40.67488583175, 83.267189990584
7806, 1602.40104334843, 102.447471760859, 3356.23296664565, 3550.0005029979, 21.2004826659628, 41.9581927940077, 83.267189990584
7807, 1690.81376711657, 156.335874750121, 3356.23296664565, 3550.0005029979, 23.0872948396378, 45.7499745106431, 83.267189990584
7808, 1790.2837445417, 217.209555907288, 3356.23296664565, 3550.0005029979, 25.3802330973181, 50.3587747242688, 83.267189990584
7809, 1968.44698559955, 326.88323331291, 3356.23296664565, 3550.0005029979, 29.9402279747289, 59.526831235702, 83.267189990584
7810, 2113.51927659033, 410.111481232411, 3356.23296664565, 3550.0005029979, 34.0894374162308, 67.8699877330372, 83.267189990584
7811, 2165.99324910036, 442.782023030588, 3356.23296664565, 3550.0005029979, 35.680127061897, 71.0694203971421, 83.267189990584
7812, 2200.34378594479, 464.206263032596, 3356.23296664565, 3550.0005029979, 36.7499346589734, 73.2216847377553, 83.267189990584
7813, 2182.17527136767, 452.870344373362, 3356.23296664565, 3550.0005029979, 36.1822199904138, 72.0799134700779, 83.267189990584
7814, 2179.67653205523, 451.312052203944, 3356.23296664565, 3550.0005029979, 36.1043053673675, 71.9230745672869, 83.267189990584
7815, 2191.49932961201, 458.686984654299, 3356.23296664565, 3550.0005029979, 36.4727660071523, 72.6642298975049, 83.267189990584
7816, 2223.80038782818, 478.854151250882, 3356.23296664565, 3550.0005029979, 37.4929446112041, 74.7164952066307, 83.267189990584
7817, 2412.11321237609, 586.994558210951, 3356.23296664565, 3550.0005029979, 43.8238859883264, 87.4741287836711, 83.267189990584
7818, 2892.19410710915, 871.070563906821, 3356.23296664565, 3550.0005029979, 62.101665673185, 124.284038772846, 83.267189990584
7819, 2910.01224174844, 882.52225238957, 3356.23296664565, 3550.0005029979, 62.8815807437557, 125.854823077467, 83.267189990584
7820, 2802.07340898544, 813.28608687642, 3356.23296664565, 3550.0005029979, 58.246804695173, 116.519999671296, 83.267189990584
7821, 2668.56032267539, 728.085362902623, 3356.23296664565, 3550.0005029979, 52.8149101098549, 105.579377498985, 83.267189990584
7822, 2462.38887938862, 607.596029504944, 3356.23296664565, 3550.0005029979, 45.0897147014057, 90.0077233151549, 83.267189990584
7823, 2188.97022382529, 442.959363087802, 3356.23296664565, 3550.0005029979, 36.0243546452521, 71.7653983265928, 83.267189990584
7824, 1896.49495939056, 279.120871343728, 3356.23296664565, 3550.0005029979, 28.0332875636169, 55.6933352668786, 83.267189990584
7825, 1708.15581761296, 163.544350195183, 3356.23296664565, 3550.0005029979, 23.4867162242996, 46.5532060381123, 83.267189990584
7826, 1615.78747020759, 107.197979505849, 3356.23296664565, 3550.0005029979, 21.4934098588867, 42.5470699700283, 83.267189990584
7827, 1575.57889557022, 82.7297036900828, 3356.23296664565, 3550.0005029979, 20.6744241766022, 40.9014454933052, 83.267189990584
7828, 1565.65759708799, 76.7079170542528, 3356.23296664565, 3550.0005029979, 20.4765966226827, 40.5038557204805, 83.267189990584
7829, 1609.05445957653, 103.109474249526, 3356.23296664565, 3550.0005029979, 21.3538542805171, 42.2664824820216, 83.267189990584
7830, 1798.0126095408, 218.572403560301, 3356.23296664565, 3550.0005029979, 25.5749050568697, 50.7507607730057, 83.267189990584
7831, 2160.42717945404, 439.312504927705, 3356.23296664565, 3550.0005029979, 35.5099163712712, 70.7275386330288, 83.267189990584
7832, 2460.78890015814, 617.693822021163, 3356.23296664565, 3550.0005029979, 45.5650062069186, 90.9787795592925, 83.267189990584
7833, 2527.22466238205, 659.696027446016, 3356.23296664565, 3550.0005029979, 48.0126918622849, 95.9058991141582, 83.267189990584
7834, 2567.37019198575, 685.135980623778, 3356.23296664565, 3550.0005029979, 49.5316579561526, 98.9634862662178, 83.267189990584
7835, 2658.99583004506, 740.020132276219, 3356.23296664565, 3550.0005029979, 53.1031819889117, 106.153195392668, 83.267189990584
7836, 2716.522370383, 765.39496080327, 3356.23296664565, 3550.0005029979, 54.7537865323351, 109.460900823432, 83.267189990584
7837, 2710.35080137754, 761.459133735832, 3356.23296664565, 3550.0005029979, 54.5048118315786, 108.959573720695, 83.267189990584
7838, 2706.62097792049, 759.081998109852, 3356.23296664565, 3550.0005029979, 54.3546140274049, 108.657117605043, 83.267189990584
7839, 2695.47696568302, 751.980584655967, 3356.23296664565, 3550.0005029979, 53.9078340502307, 107.757628106694, 83.267189990584
7840, 2709.04901462587, 760.630859910341, 3356.23296664565, 3550.0005029979, 54.4518146930893, 108.852612213471, 83.267189990584
7841, 2815.02147103595, 828.325419115638, 3356.23296664565, 3550.0005029979, 58.8238527790657, 117.656327521995, 83.267189990584
7842, 3125.95966208861, 1017.02769306336, 3356.23296664565, 3550.0005029979, 71.9420856374592, 144.060532263104, 83.267189990584
7843, 3203.64241554078, 1067.42536811449, 3356.23296664565, 3550.0005029979, 75.682684663594, 151.595392940518, 83.267189990584
7844, 3119.27752041105, 1012.69846312479, 3356.23296664565, 3550.0005029979, 71.6257103312723, 143.423309928139, 83.267189990584
7845, 2954.41694341118, 906.315451210527, 3356.23296664565, 3550.0005029979, 64.0815364145919, 128.226303169009, 83.267189990584
7846, 2708.64641902436, 752.464804369762, 3356.23296664565, 3550.0005029979, 53.7911763239544, 107.507047285153, 83.267189990584
7847, 2365.15733118495, 556.554933752784, 3356.23296664565, 3550.0005029979, 41.7107817097882, 83.1883682195783, 83.267189990584
7848, 2024.3353416541, 344.047303692453, 3356.23296664565, 3550.0005029979, 31.1936693837314, 62.0328974936657, 83.267189990584
7849, 1796.2221765139, 220.851204853695, 3356.23296664565, 3550.0005029979, 25.5228777090619, 50.6455433986235, 83.267189990584
7850, 1684.65267504945, 152.572989520102, 3356.23296664565, 3550.0005029979, 22.9512878434985, 45.4766691228018, 83.267189990584
7851, 1630.40684950844, 119.484956036014, 3356.23296664565, 3550.0005029979, 21.7832578059094, 43.1294924693455, 83.267189990584
7852, 1614.80468419971, 109.989194403396, 3356.23296664565, 3550.0005029979, 21.4568868939499, 42.4735459535344, 83.267189990584
7853, 1645.85097413659, 128.906807245153, 3356.23296664565, 3550.0005029979, 22.1098892224766, 43.7856226300704, 83.267189990584
7854, 1824.33755642084, 238.108740176706, 3356.23296664565, 3550.0005029979, 26.2067598222801, 52.020296863644, 83.267189990584
7855, 2187.83680487239, 456.40150998521, 3356.23296664565, 3550.0005029979, 36.3586399171459, 72.4347807984042, 83.267189990584
7856, 2440.52812612298, 604.907878289983, 3356.23296664565, 3550.0005029979, 44.8348717275268, 89.5090841827298, 83.267189990584
7857, 2472.77947700404, 625.2675121714, 3356.23296664565, 3550.0005029979, 45.9997732067255, 91.8535198169405, 83.267189990584
7858, 2512.28886139644, 650.243921668257, 3356.23296664565, 3550.0005029979, 47.454496156737, 94.7818214926433, 83.267189990584
7859, 2525.24815715383, 658.444722297462, 3356.23296664565, 3550.0005029979, 47.9386513371322, 95.7568465650473, 83.267189990584
7860, 2521.29448169793, 655.942538285853, 3356.23296664565, 3550.0005029979, 47.7910043458751, 95.4597365628889, 83.267189990584
7861, 2487.03581082671, 634.271400254779, 3356.23296664565, 3550.0005029979, 46.5226239586149, 92.9067206157857, 83.267189990584
7862, 2480.04481231289, 629.855634035101, 3356.23296664565, 3550.0005029979, 46.2657537502468, 92.3893702314549, 83.267189990584
7863, 2479.53329988654, 629.532997928925, 3356.23296664565, 3550.0005029979, 46.2468925485724, 92.3513373927271, 83.267189990584
7864, 2480.76391348072, 630.310719791767, 3356.23296664565, 3550.0005029979, 46.2918824283186, 92.441883995586, 83.267189990584
7865, 2588.70703533517, 698.672837072193, 3356.23296664565, 3550.0005029979, 50.3525570432937, 100.61647583195, 83.267189990584
7866, 3008.39684770451, 942.584818151172, 3356.23296664565, 3550.0005029979, 67.2841358373045, 134.721354068269, 83.267189990584
7867, 3073.69053931376, 984.800896952681, 3356.23296664565, 3550.0005029979, 70.3152815591736, 140.828159818633, 83.267189990584
