Time,PV1,PV2,PV3
15.51388889,20.89,0.795,53.24
15.51527778,20.66,0.809,51.02
15.51666667,19.77,0.809,51.02
15.51805556,19.56,0.788,51.02
15.51944444,19.67,0.797,51.02
15.52083333,19.68,0.818,51.02
15.52222222,19.84,0.794,51.02
15.52361111,19.92,0.821,51.62
15.525,20.03,0.81,51.62
15.52638889,20.22,0.793,51.8
15.52777778,20.34,0.822,52.22
15.52916667,20.58,0.801,52.22
15.53055556,20.64,0.795,52.82
15.53194444,20.86,0.794,52.82
15.53333333,21.03,0.817,53.42
15.53472222,21.55,0.816,55.22
15.53611111,22.79,0.814,69.45
15.5375,43.42,0.834,151.3
15.53888889,82.8,0.785,155.8
15.54027778,84.4,0.787,149.4
15.54166667,78.3,0.728,100.3
15.54305556,5.044,0,55.22
15.54444444,22.02,0.807,54.02
15.54583333,21.33,0.81,52.82
15.54722222,20.61,0.798,51.62
15.54861111,20.17,0.798,51.02
15.55,19.74,0.814,51.02
15.55138889,19.46,0.808,50.42
15.55277778,19.18,0.807,49.82
15.55416667,19.02,0.812,49.82
15.55555556,18.78,0.813,49.22
15.55694444,18.68,0.798,49.22
15.55833333,18.53,0.808,48.62
15.55972222,18.4,0.816,48.62
15.56111111,18.27,0.824,48.62
15.5625,18.23,0.812,48.56
15.56388889,18.07,0.804,48.02
15.56527778,18.02,0.799,48.02
15.56666667,17.94,0.799,48.02
15.56805556,17.89,0.813,48.02
15.56944444,17.81,0.807,47.96
15.57083333,17.78,0.815,47.66
15.57222222,17.63,0.811,47.42
15.57361111,17.51,0.808,47.18
15.575,17.4,0.823,46.82
15.57638889,17.28,0.812,46.82
15.57777778,17.16,0.807,46.46
15.57916667,17.02,0.803,46.22
15.58055556,16.96,0.806,46.22
15.58194444,16.9,0.818,46.22
15.58333333,16.9,0.811,46.22
15.58472222,16.94,0.816,46.22
15.58611111,17.08,0.802,46.82
15.5875,17.4,0.802,58.16
15.58888889,27.51,0.814,79.2
15.59027778,46.8,0.806,124.1
15.59166667,69.5,0.75,138.7
15.59305556,71.5,0.794,94.2
15.59444444,32.12,0.798,48.62
15.59583333,17.87,0.79,47.12
15.59722222,17.26,0.799,46.28
15.59861111,16.89,0.809,46.22
15.6,16.84,0.817,46.22
15.60138889,16.76,0.809,46.22
15.60277778,16.85,0.808,46.22
15.60416667,17.08,0.806,46.82
15.60555556,17.38,0.812,47.72
15.60694444,17.93,0.811,48.62
15.60833333,18.55,0.815,49.82
15.60972222,19.43,0.803,51.62
15.61111111,22.84,0.819,87.7
15.6125,50.39,0.815,113.1
15.61388889,49.05,0.746,61.77
15.61527778,22.44,0.783,55.22
15.61666667,26.37,0.832,55.88
15.61805556,21.78,0.805,53.42
15.61944444,21.49,0.817,53.42
15.62083333,21.68,0.814,73.5
15.62222222,39.71,0.805,58.04
15.62361111,22.17,0.802,54.56
15.625,21.95,0.796,54.02
15.62638889,21.71,0.815,53.42
15.62777778,21.41,0.788,53.42
15.62916667,21.2,0.792,52.82
15.63055556,21.12,0.818,52.82
15.63194444,21.25,0.803,53.3
15.63333333,21.38,0.799,53.78
15.63472222,21.75,0.789,54.62
15.63611111,22.28,0.812,55.22
15.6375,22.72,0.8,59.42
15.63888889,27.39,0.824,99.3
15.64027778,59.96,0.794,143.8
15.64166667,81.2,0.747,149.2
15.64305556,80.1,0.746,127.3
15.64444444,65.47,0.769,151.3
15.64583333,81.6,0.755,142.1
15.64722222,69.28,0.766,118.7
15.64861111,66.33,0.764,114.6
15.65,49.65,0.787,55.88
15.65138889,21.06,0.802,52.22
15.65277778,20.52,0.801,52.22
15.65416667,20.49,0.791,52.82
15.65555556,21.09,0.796,55.7
15.65694444,24.36,0.808,59.54
15.65833333,24.49,0.818,60.86
15.65972222,29.06,0.809,130.4
15.66111111,77.5,0.757,150.7
15.6625,81,0.76,149.7
15.66388889,80.6,0.75,149
15.66527778,80.2,0.76,148.3
15.66666667,79.6,0.742,148.3
15.66805556,79.2,0.739,147.7
15.66944444,78.9,0.737,148
15.67083333,78.7,0.736,147.7
15.67222222,78.6,0.781,140.5
15.67361111,73.2,0.748,146.5
15.675,77.6,0.73,146.5
15.67638889,77.7,0.742,145.8
15.67777778,76.5,0.722,140.2
15.67916667,66.56,0.754,50.18
15.68055556,18.06,0.792,46.28
15.68194444,16.51,0.808,45.2
15.68333333,15.82,0.816,44.42
15.68472222,15.26,0.808,43.22
15.68611111,14.87,0.808,43.22
15.6875,14.64,0.802,42.62
15.68888889,14.51,0.822,42.62
15.69027778,14.36,0.819,42.62
15.69166667,14.27,0.803,42.02
15.69305556,14.28,0.816,42.02
15.69444444,14.25,0.802,42.62
15.69583333,14.39,0.807,43.22
15.69722222,14.81,0.805,43.82
15.69861111,15.51,0.822,83.4
15.7,58.12,0.839,137.7
15.70138889,72.6,0.738,137.6
15.70277778,73.8,0.75,65.43
15.70416667,21.57,0,116.1
15.70555556,68.71,0.784,138.7
15.70694444,73.6,0.761,137.8
15.70833333,72.9,0.747,137.6
15.70972222,72.7,0.76,137.5
15.71111111,72.5,0.744,137.4
15.7125,72.4,0.743,137.5
15.71388889,72,0.74,137.7
15.71527778,72.6,0.746,137.9
15.71666667,72.4,0.77,138.4
15.71805556,72.6,0.749,132.9
15.71944444,68.14,0.773,89.4
15.72083333,38.8,0.805,53.9
15.72222222,21.05,0.803,116.7
15.72361111,67.52,0.808,97.9
15.725,42.1,0.772,50.42
15.72638889,17.82,0.799,45.5
15.72777778,15.8,0.79,45.62
15.72916667,17.36,0.802,47.48
15.73055556,18.15,0.822,46.58
15.73194444,15.68,0.774,43.82
15.73333333,15.21,0.784,43.22
15.73472222,14.66,0.807,42.32
15.73611111,14.19,0.801,42.02
15.7375,13.89,0.785,41.48
15.73888889,13.65,0.813,41.42
15.74027778,13.5,0.8,40.82
15.74166667,13.28,0.803,40.82
15.74305556,13.12,0.805,40.22
15.74444444,13,0.794,40.22
15.74583333,12.91,0.789,40.22
15.74722222,12.84,0.787,40.22
15.74861111,12.75,0.82,39.98
15.75,12.73,0.802,39.62
15.75138889,12.66,0.805,39.8
15.75277778,12.63,0.806,39.56
15.75416667,12.55,0.806,39.19
15.75555556,12.45,0.801,39.01
15.75694444,12.36,0.793,39.5
15.75833333,12.31,0.784,39.19
15.75972222,12.35,0.808,39.07
15.76111111,12.27,0.812,39.44
15.7625,12.24,0.806,39.07
15.76388889,12.24,0.801,39.07
15.76527778,12.21,0.808,39.38
15.76666667,12.2,0.8,39.19
15.76805556,12.12,0.808,38.89
15.76944444,12.14,0.796,38.71
15.77083333,12.05,0.781,38.41
15.77222222,11.97,0.785,39.01
15.77361111,11.95,0.805,38.83
15.775,11.91,0.803,38.95
15.77638889,11.97,0.795,38.71
15.77777778,12.04,0.787,38.77
15.77916667,12.09,0.808,38.71
15.78055556,12.14,0.8,38.65
15.78194444,12.17,0.801,39.08
15.78333333,12.25,0.804,39.08
15.78472222,12.31,0.798,39.44
15.78611111,12.38,0.8,39.02
15.7875,12.39,0.804,39.08
15.78888889,12.32,0.818,39.26
15.79027778,12.43,0.815,39.26
15.79166667,12.46,0.807,39.08
15.79305556,12.47,0.81,39.02
15.79444444,12.46,0.817,39.38
15.79583333,12.52,0.807,39.14
15.79722222,12.53,0.819,39.14
15.79861111,12.5,0.79,39.2
15.8,12.49,0.802,39.26
15.80138889,12.47,0.816,39.62
15.80277778,12.44,0.805,39.02
15.80416667,12.32,0.799,39.02
15.80555556,12.27,0.808,38.47
15.80694444,12.2,0.792,38.47
15.80833333,12.08,0.812,38.41
15.80972222,11.98,0.801,38.47
15.81111111,11.87,0.802,38.05
15.8125,11.78,0.8,38.17
15.81388889,11.64,0.812,37.81
15.81527778,11.53,0.791,37.81
15.81666667,11.34,0.791,37.33
15.81805556,11.27,0.804,37.09
15.81944444,11.06,0.806,36.97
15.82083333,10.96,0.804,37.09
15.82222222,10.79,0.805,36.61
15.82361111,10.69,0.79,36.61
15.825,10.46,0.809,36.01
15.82638889,10.32,0.799,36.01
15.82777778,10.11,0.802,35.41
15.82916667,9.95,0.799,35.35
15.83055556,9.78,0.806,34.81
15.83194444,9.63,0.793,34.81
15.83333333,9.48,0.792,34.27
15.83472222,9.31,0.787,34.21
15.83611111,9.13,0.788,34.21
15.8375,9.03,0.794,33.61
15.83888889,8.85,0.812,33.61
15.84027778,8.75,0.798,33.01
15.84166667,8.61,0.801,33.01
15.84305556,8.49,0.786,33.01
15.84444444,8.4,0.806,32.59
15.84583333,8.28,0.8,32.41
15.84722222,8.2,0.799,32.41
15.84861111,8.07,0.798,31.87
15.85,7.98,0.799,31.81
15.85138889,7.84,0.799,31.81
15.85277778,7.74,0.783,31.81
15.85416667,7.62,0.792,31.21
15.85555556,7.49,0.788,31.21
15.85694444,7.42,0.8,31.21
15.85833333,7.31,0.801,30.85
15.85972222,7.21,0.779,30.61
15.86111111,7.15,0.778,30.61
15.8625,7.04,0.774,30.61
15.86388889,6.955,0.804,30.01
15.86527778,6.89,0.783,30.01
15.86666667,6.844,0.785,30.01
15.86805556,6.771,0.804,30.01
15.86944444,6.708,0.797,30.01
15.87083333,6.661,0.792,30.01
15.87222222,6.622,0.787,30.01
15.87361111,6.618,0.801,30.01
15.875,6.622,0.801,29.95
15.87638889,6.595,0.784,30.01
15.87777778,6.642,0.789,30.01
15.87916667,6.614,0.786,30.01
15.88055556,6.647,0.796,30.01
15.88194444,6.675,0.778,30.01
15.88333333,6.752,0.801,30.01
15.88472222,6.77,0.789,30.01
15.88611111,6.821,0.808,30.01
15.8875,6.876,0.794,30.01
15.88888889,6.938,0.8,30.01
15.89027778,7,0.781,30.07
15.89166667,7.13,0.788,30.61
15.89305556,7.17,0.798,30.61
15.89444444,7.26,0.788,31.03
15.89583333,7.4,0.778,31.21
15.89722222,7.5,0.787,31.21
15.89861111,7.66,0.797,31.75
15.9,7.77,0.796,31.81
15.90138889,7.91,0.802,31.81
15.90277778,8.09,0.784,31.81
15.90416667,8.14,0.8,32.41
15.90555556,8.23,0.791,32.41
15.90694444,8.33,0.805,32.41
15.90833333,8.29,0.763,32.41
15.90972222,8.38,0.81,32.41
15.91111111,8.37,0.809,32.41
15.9125,8.38,0.809,32.41
15.91388889,8.37,0.809,32.41
15.91527778,8.37,0.809,32.41
15.91666667,8.36,0.807,32.41
15.91805556,8.37,0.775,32.41
15.91944444,8.42,0.801,32.41
15.92083333,8.36,0.768,32.41
15.92222222,8.4,0.811,32.41
15.92361111,8.37,0.809,32.41
15.925,8.36,0.796,32.41
15.92638889,8.35,0.794,32.41
15.92777778,8.35,0.806,32.41
15.92916667,8.39,0.798,32.41
15.93055556,8.34,0.799,32.41
15.93194444,8.31,0.774,32.41
15.93333333,8.36,0.807,32.41
15.93472222,8.4,0.81,32.41
15.93611111,8.45,0.804,32.41
15.9375,8.52,0.799,32.41
15.93888889,8.6,0.789,33.01
15.94027778,8.72,0.794,33.01
15.94166667,8.79,0.79,33.01
15.94305556,8.87,0.796,33.01
15.94444444,8.96,0.809,33.61
15.94583333,9.08,0.793,33.61
15.94722222,9.16,0.789,33.61
15.94861111,9.18,0.8,34.21
15.95,9.15,0.818,33.61
15.95138889,9.08,0.772,33.61
15.95277778,9.04,0.788,33.61
15.95416667,8.97,0.788,33.61
15.95555556,9.03,0.777,33.61
15.95694444,9.02,0.782,33.61
15.95833333,9.06,0.78,33.61
15.95972222,9.1,0.783,33.61
15.96111111,9.24,0.795,33.97
15.9625,9.25,0.79,34.21
15.96388889,9.33,0.782,34.21
15.96527778,9.39,0.806,34.21
15.96666667,9.58,0.792,36.01
15.96805556,10.84,0.801,34.81
15.96944444,9.87,0.813,34.81
15.97083333,9.95,0.781,34.81
15.97222222,9.76,0.79,34.27
15.97361111,9.57,0.79,34.21
15.975,9.31,0.784,34.21
15.97638889,9.18,0.81,33.61
15.97777778,9.02,0.776,33.61
15.97916667,8.91,0.798,33.01
15.98055556,8.82,0.813,33.01
15.98194444,8.77,0.803,33.01
15.98333333,8.73,0.788,33.01
15.98472222,8.75,0.801,33.01
15.98611111,8.75,0.807,33.01
15.9875,8.74,0.812,33.01
15.98888889,8.8,0.811,33.01
15.99027778,8.83,0.814,33.01
15.99166667,8.87,0.807,33.31
15.99305556,8.91,0.81,33.31
15.99444444,8.93,0.811,33.61
15.99583333,8.92,0.789,33.61
15.99722222,8.91,0.81,33.61
15.99861111,8.89,0.787,33.55
16,8.88,0.807,
